internal_track_id,display_id,assay_tube_index,physical_vial_index,label,start_frame_index,end_frame_index,start_time_s,end_time_s,duration_s,n_samples,n_detected_samples,crossing_detected,unique_crossing_detected,unique_crossing_event_id,first_crossing_frame_index,first_crossing_time_s,threshold_distance_px,max_height_px,mean_height_px,max_vertical_velocity_px_s_raw,mean_vertical_velocity_px_s_raw,max_vertical_velocity_px_s_smoothed,mean_vertical_velocity_px_s_smoothed,max_speed_px_s_raw,mean_speed_px_s_raw,max_speed_px_s_smoothed,mean_speed_px_s_smoothed,threshold_distance_mm,max_height_mm,mean_height_mm,max_vertical_velocity_mm_s_raw,mean_vertical_velocity_mm_s_raw,max_vertical_velocity_mm_s_smoothed,mean_vertical_velocity_mm_s_smoothed,max_speed_mm_s_raw,mean_speed_mm_s_raw,max_speed_mm_s_smoothed,mean_speed_mm_s_smoothed
11,1,2,2,"fly (2,1)",0,6,0.0,1.2,1.2,7,7,False,False,,,,498.0,75.72142857142853,43.43644880124733,87.29833445424671,47.872432306255824,64.04917184265003,41.82167707007041,88.812047124044,50.83478988464362,64.82030106359575,44.5405301885659,68.1025641025641,10.35506715506715,5.940027186495363,11.938233771520919,6.546657409402506,8.758861106687183,5.719203701889971,12.062610254620994,6.800658337798605,8.822223276366266,5.953000498579597
12,2,2,2,"fly (2,2)",0,49,0.0,9.8,9.8,50,50,False,False,,,,498.0,130.81005586592187,95.60231989395747,67.93499409353097,9.907169390172985,52.75104256988315,9.73694967558217,72.61916781997394,14.90595374092545,54.71901905803768,14.656102696355648,68.1025641025641,17.888554648331194,13.073821523959996,9.290255602534154,1.3548265832715194,7.213817787334448,1.331548673583886,9.678911116156234,1.9514130924396604,7.376759899275764,1.9182327676007538
13,3,2,2,"fly (2,3)",0,49,0.0,9.8,9.8,50,50,False,False,,,,498.0,209.00833333333333,197.57608061144532,48.54469923562647,1.8639654208790861,24.272349617813234,1.9967660458041792,63.01853211462413,12.882655889816858,42.93875653751979,12.808570117367188,68.1025641025641,28.582336182336178,27.018951194727563,6.638591348461738,0.254901254137311,3.319295674230869,0.2730620233578365,7.318071065637433,1.4868452077425351,4.946243725402064,1.4806791033740814
14,4,2,2,"fly (2,4)",0,49,0.0,9.8,9.8,50,50,False,False,,,,498.0,472.53846153846155,453.5600652031223,39.028856825749436,5.381865632093117,24.9213836477988,5.307907799436006,52.624592151518115,10.675286201595398,46.54743384653867,10.589334035777286,68.1025641025641,64.62064431295201,62.025308061965454,5.337279565914481,0.7359816249016233,3.4080524646562544,0.7258677332562062,5.874393964304552,1.2727933798925628,5.163620110737859,1.2612533269146373
20,5,2,2,"fly (2,5)",4,49,0.8,9.8,9.0,46,46,False,False,,,,498.0,434.55707762557074,235.59928950545935,65.99371881949872,42.28874936580415,56.74051004818414,41.50754666475665,71.42190373953623,47.34310391394623,67.40576148582672,46.477197896516905,68.1025641025641,59.426608906060956,32.21870625715683,9.02478206078615,5.783076836349284,7.759385989495269,5.676245697744501,9.184670655743979,6.2167719825237855,8.362070412402067,6.1026731266729
21,6,2,2,"fly (2,6)",4,6,0.8,1.2,0.3999999999999999,3,3,False,False,,,,498.0,584.5454545454545,584.4055258467023,0.9625668449194793,0.56818181818187,0.56818181818187,0.34462269756397124,9.354468280500544,9.21683598727499,9.21683598727499,6.6336650530499,68.1025641025641,79.93783993783993,79.91870438929261,0.13163307280947836,0.07770007770005806,0.07770007770005806,0.04712789026513855,0.9933961280856982,0.9771381817841225,0.9771381817841225,0.7030012513493814
25,7,2,2,"fly (2,7)",24,49,4.8,9.8,5.000000000000001,24,24,False,False,,,,498.0,230.67320261437908,153.4420642140814,73.54074283103562,28.233714630466665,53.0641332294156,27.085337304088316,77.09746565912513,30.645824740173676,54.429564374275124,29.401584995049536,68.1025641025641,31.545053348974918,20.98353014893421,10.0568537204835,3.8610208041663823,7.256633604022646,3.703977750986437,10.350840372039663,4.078308193092106,7.369391981598308,3.9125945438383156
15,1,3,3,"fly (3,1)",0,47,0.0,9.4,9.4,48,48,False,False,,,,497.0,57.81818181818187,48.31015203745323,44.814313346228644,-1.6456700261291437,20.34719391221645,-1.4253867524623736,84.52276648930707,13.251069925845409,43.530889476006976,12.788995107589221,68.31615120274914,7.9475164011246555,6.6405707267976934,6.160043071646547,-0.22620893829953873,2.7968651425727074,-0.1959294505102922,11.618022508934985,1.8208623868094378,5.98350726012305,1.7573599646435725
19,2,3,3,"fly (3,2)",1,30,0.2,6.0,5.8,12,12,False,False,,,,497.0,110.73333333333335,94.19696520503538,131.19999999999993,-5.768301910657879,63.099999999999966,-7.213911950545271,203.72020135214333,33.13276651651924,113.31532033948422,28.65320272562988,68.31615120274914,15.221076746849945,12.948036454300395,18.034364261168374,-0.7928937334237638,8.67353951890034,-0.9916030172570823,28.001825099530183,4.554108265443074,15.575176484730598,3.93839993715075
26,3,3,3,"fly (3,3)",30,31,6.0,6.2,0.20000000000000018,2,2,False,False,,,,497.0,110.23809523809518,109.73809523809518,4.999999999999996,4.999999999999996,2.499999999999998,2.499999999999998,4.999999999999996,4.999999999999996,2.499999999999998,2.499999999999998,68.31615120274914,15.153002781868754,15.084274259531984,0.6872852233676946,0.6872852233676946,0.3436426116838473,0.3436426116838473,0.6872852233676946,0.6872852233676946,0.3436426116838473,0.3436426116838473
27,4,3,3,"fly (3,4)",40,49,8.0,9.8,1.8000000000000007,4,4,False,False,,,,497.0,107.23076923076928,67.44121975079807,-5.451673360107036,-34.62560866175334,-15.618131868131883,-29.843101465691923,67.19700628987151,34.63562063679833,36.334115179566425,29.850232718093423,68.31615120274914,14.739624636531861,9.270270756123447,-0.7493709086057803,-4.759533836667125,-2.146822249915036,-4.102144531366585,9.236233623170797,4.760332864250677,4.993582607557919,4.102713623557255
16,1,4,4,"fly (4,1)",0,13,0.0,2.6,2.6,7,7,False,False,,,,500.0,251.23076923076923,58.00926174229139,237.22598454177404,33.32427691385017,115.60348160073696,22.728618336830596,237.27881852535023,57.8975937585565,124.53989666066403,45.37518512054652,68.14310051107326,34.23928711833312,7.905861906956238,32.33062821693684,4.541639102398661,15.755159332298053,3.09759704760894,32.33525880920582,7.500076987012242,16.85747960806885,5.8137496277543
17,2,4,4,"fly (4,2)",0,35,0.0,7.0,7.0,29,29,True,True,3.0,23.0,4.6,500.0,585.7222222222222,305.5091216662879,170.51886792452842,97.1666983645088,149.19617574294315,92.77982924228203,171.4633087611896,117.56442113282152,149.61740170376044,114.33476031582505,68.14310051107326,79.82585652091613,41.636677569511136,23.23936871203109,13.24248018596372,20.333379999038254,12.644610458914075,23.322221711422166,15.734300344515427,20.370325766249042,15.307804741724851
18,3,4,4,"fly (4,3)",0,45,0.0,9.0,9.0,45,45,True,True,2.0,19.0,3.8,500.0,584.8125,470.95285904078037,118.45901639344251,49.77070790614462,112.83026341849866,49.0738456334266,126.27360081775213,52.842185622081956,115.72631891867111,52.091633587243095,68.14310051107326,79.70187393526406,64.18437601918642,16.144329321082477,6.783060702711361,15.377207961635255,6.688087990926965,16.836938445201863,7.0856423365416275,15.632912086896289,6.985876897836408
22,4,4,4,"fly (4,4)",17,49,3.4,9.8,6.4,31,31,False,False,,,,500.0,443.4899598393574,220.3526290004519,128.97540045766578,69.41059736299692,107.08276772247359,67.66123989720164,129.8529109421977,75.08294910793884,110.3958529331931,73.19181181922163,68.14310051107326,60.44156181797035,30.031022691714057,17.577567353685286,9.459706625280672,14.593903607832857,9.2212933420377,17.654565977680747,9.995204411753408,14.887242142258238,9.743173329234562
23,5,4,4,"fly (4,5)",18,46,3.6,9.2,5.6,25,25,False,False,,,,500.0,43.89473684210532,27.79391874554209,61.27796576433121,-2.022628620224396,47.17662266226622,-1.984953502901213,93.0318194106568,30.956574115981926,87.40246730626792,30.437048192808273,68.14310051107326,5.982246929077386,3.7879275973481557,8.351341160385855,-0.27565637072904886,6.429522679695565,-0.2705217721160086,11.325667639538285,3.7760547262679296,10.201037470944195,3.712584935484218
24,6,4,4,"fly (4,6)",23,28,4.6,5.6,1.0,6,6,True,True,4.0,25.0,5.0,500.0,575.3237410071943,526.1408822458244,123.37878787878753,102.59040767386088,105.87274984481677,89.15286628697805,123.38984075171885,102.82624897604828,106.17141814151846,89.35124781395632,68.14310051107326,78.40868701971984,71.70574204372393,16.81482628671715,13.98165692318376,14.428994868118098,12.150305456487631,16.81579498392156,14.002340591532908,14.455192128987614,12.16770379102608
28,7,4,4,"fly (4,7)",43,49,8.6,9.8,1.200000000000001,7,7,False,False,,,,500.0,585.3703703703704,582.2891111479241,13.220779220778855,-0.9097348714835712,11.557110921864929,-0.8758997890536493,86.00420395805725,39.775820726608906,67.85222247474191,35.01666612687095,68.14310051107326,79.77790396870466,79.35797085491299,1.8018097745525161,-0.12398430957187549,1.5750747423325249,-0.11937305472622664,9.455007457839482,4.466437054873592,7.463695679565473,3.935035187630324
29,8,4,4,"fly (4,8)",46,49,9.2,9.8,0.6000000000000014,4,4,False,False,,,,500.0,85.31055900621118,52.41495461060677,122.13286713286655,111.83461466070138,111.83461466070138,88.7688489047183,149.78917967873673,136.35843052803017,139.2933098105118,106.83119507213169,68.14310051107326,11.626651994032187,7.143435040627839,16.645024481480963,15.241514774882639,15.241514774882639,12.097969186332985,18.62287568918239,17.483271470234268,17.53195930518467,13.745956229023118
