internal_track_id,display_id,assay_tube_index,physical_vial_index,label,start_frame_index,end_frame_index,start_time_s,end_time_s,duration_s,n_samples,n_detected_samples,crossing_detected,unique_crossing_detected,unique_crossing_event_id,first_crossing_frame_index,first_crossing_time_s,threshold_distance_px,max_height_px,mean_height_px,max_vertical_velocity_px_s_raw,mean_vertical_velocity_px_s_raw,max_vertical_velocity_px_s_smoothed,mean_vertical_velocity_px_s_smoothed,max_speed_px_s_raw,mean_speed_px_s_raw,max_speed_px_s_smoothed,mean_speed_px_s_smoothed,threshold_distance_mm,max_height_mm,mean_height_mm,max_vertical_velocity_mm_s_raw,mean_vertical_velocity_mm_s_raw,max_vertical_velocity_mm_s_smoothed,mean_vertical_velocity_mm_s_smoothed,max_speed_mm_s_raw,mean_speed_mm_s_raw,max_speed_mm_s_smoothed,mean_speed_mm_s_smoothed
9,1,2,2,"fly (2,1)",0,17,0.0,3.4,3.4,18,18,False,False,,,,498.0,125.68032786885249,68.67155517116608,-8.63255995829036,-35.414517684387356,-14.356650176962754,-33.86632367134234,114.92051626727502,40.757895477570116,69.25516855495944,38.803271581642015,68.1025641025641,17.1870533837747,9.390981903749205,-1.1805210199371354,-4.843010965386306,-1.9633025883026,-4.631292125995535,15.676171147074323,5.324534992837588,9.395365232257673,5.073512518276973
10,2,2,2,"fly (2,2)",0,25,0.0,5.0,5.0,26,26,True,True,3.0,22.0,4.4,498.0,547.7391304347826,462.6794017554155,70.33770491803347,20.978907168037605,67.21667854597308,20.202797467799925,70.35722871048445,22.49716668897064,67.25097855510467,21.682431138701965,68.1025641025641,74.90449646971386,63.2723968212534,9.618831441782367,2.8689103819538597,9.192024416543338,2.762775722092297,9.620430228835383,3.062287049565405,9.194833412257596,2.9513512524798577
11,3,2,2,"fly (2,3)",0,49,0.0,9.8,9.8,44,44,False,False,,,,498.0,567.2340425531916,539.7332602335175,48.220973782771416,-0.8295428162119483,16.059670781893015,-0.8085670826077539,48.36360578953089,6.257763245492212,29.47454109164848,6.128414825722149,68.1025641025641,77.5704673577014,73.80967661313062,6.594321201062678,-0.11344175264436875,2.1961942949597133,-0.11057327625405172,6.606007484731814,0.8286439227101088,4.028059445200288,0.8112365460543803
12,4,2,2,"fly (2,4)",0,49,0.0,9.8,9.8,47,47,False,False,,,,498.0,583.6363636363636,558.715735838978,69.44009632751384,1.4672653646438798,48.70993168681027,1.421496333328088,69.53954144919929,11.54805182951419,54.9267599768794,11.320608103566487,68.1025641025641,79.8135198135198,76.40557071302264,9.49608154906174,0.2006516737974526,6.661187239221914,0.1943926609679423,9.504226911065386,1.5685149901120494,7.509478245220039,1.5376970804750199
13,5,2,2,"fly (2,5)",0,49,0.0,9.8,9.8,50,50,False,False,,,,498.0,581.12,574.5174372806665,28.006993006992477,-0.208748588992878,19.38835470085468,-0.21379109944018448,40.0458451858685,6.013465312298949,26.054634648501814,5.902517495837828,68.1025641025641,79.46940170940171,78.56648714949286,3.830016137708437,-0.02854681558876936,2.651398933450198,-0.02923638966703309,4.288654769841971,0.7406670787255674,2.9462423053375546,0.7270778500646032
14,6,2,2,"fly (2,6)",0,4,0.0,0.8,0.8,5,5,False,False,,,,498.0,584.125,581.1332081121557,9.804104477611869,6.866414835164817,8.092873831775762,5.58326227928857,15.64449014508416,10.2773127121847,14.575836295731833,8.510245416412015,68.1025641025641,79.88034188034187,79.47120794696146,1.3407322362545666,0.938996900535347,1.106717788960765,0.7635230467403105,1.7453533375619574,1.2516582726073864,1.7039715242120814,1.0330843889047254
28,7,2,2,"fly (2,7)",40,44,8.0,8.8,0.8000000000000007,4,4,False,False,,,,498.0,577.8,574.05,-2.333333333332925,-12.11111111111097,-1.1666666666664625,-8.597222222222095,24.067128627738,12.313320699668457,17.033564313868972,8.7685615598984,68.1025641025641,79.01538461538462,78.50256410256412,-0.3190883190882954,-1.6562203228869727,-0.1595441595441477,-1.1756885090218288,3.287551162414813,1.6733776876553632,2.327536264968084,1.1902428798305418
29,8,2,2,"fly (2,8)",44,49,8.8,9.8,1.0,6,6,False,False,,,,498.0,26.538461538461547,17.001269302058876,67.58180428134575,-2.1607869100538535,33.79090214067288,0.4614703959470816,67.84030670896595,43.95241527941413,55.955251177954025,38.15835922673602,68.1025641025641,3.629191321499015,2.3249599045550604,9.241956141038736,-0.2954922270159111,4.620978070519368,0.06310706269361847,9.263139715771008,5.836844903196666,7.354959193710024,5.071493902536905
15,1,3,3,"fly (3,1)",0,49,0.0,9.8,9.8,50,50,False,False,,,,497.0,57.26712328767121,49.539501319636585,16.803177622771827,1.5147227495649362,12.914110429447879,1.482837172494676,36.84199134482995,4.18413378551246,28.429671137939533,4.099626106124182,68.31615120274914,7.871769524078517,6.809553445998155,2.3097151371507674,0.208209312654974,1.7751354542196391,0.2038264154631857,4.086233697993183,0.48829555315580137,3.1103645510520788,0.47843212521388495
16,2,3,3,"fly (3,2)",0,49,0.0,9.8,9.8,50,50,False,False,,,,497.0,571.9619565217391,530.6024110030041,2.3693903266450973,-10.359966408923816,0.07742699289651567,-10.138279292171438,66.80499365087304,11.82004883245374,49.12366333157325,11.56783459878926,68.31615120274914,78.62020020917376,72.93503931312772,0.32568939197872854,-1.4240503654878096,0.010642885621515108,-1.3935779095768295,9.009698693997093,1.5585897129387094,6.647315329912261,1.5259508051194217
17,1,4,4,"fly (4,1)",0,49,0.0,9.8,9.8,50,50,False,False,,,,500.0,10.817258883248769,8.116832997055486,14.245331069609525,0.5816409403998284,9.266509903453844,0.5709415646134323,37.729777628482445,2.4727729279173487,20.968187397316054,2.434271331985446,68.14310051107326,1.4742431186710419,1.1062123334998957,1.9414420537798325,0.07926963412604135,1.2628974314758221,0.07781145684680511,4.283502347187836,0.2947213786222882,2.422040115973298,0.29022538287370403
18,2,4,4,"fly (4,2)",0,49,0.0,9.8,9.8,50,50,False,False,,,,500.0,18.648648648648646,16.09524216953944,13.899999999999851,0.5941072081006319,7.157487922705358,0.5846329167576788,13.903419343616164,1.4791130883853798,7.654438152350515,1.4470308718033689,68.14310051107326,2.5415534785211102,2.1935594098179814,1.8943781942078157,0.08096861439190894,0.9754668378474084,0.07967739921740088,1.8946778810912421,0.19361196558659044,1.0213939986257108,0.1895882466423287
19,3,4,4,"fly (4,3)",0,49,0.0,9.8,9.8,50,50,False,False,,,,500.0,46.490654205607484,45.365281746847906,2.4493195733543875,-0.21617971248486081,0.85083029038439,-0.21352426614563594,4.854818289415196,1.0846410043267054,2.790326961054357,1.0668544405864724,68.14310051107326,6.336034644716523,6.182661907577227,0.33380845974165135,-0.029462311752621623,0.1159564279910575,-0.02910041105903051,0.6237950727623592,0.13561192110781847,0.3428345903624739,0.13334724616098748
20,4,4,4,"fly (4,4)",0,49,0.0,9.8,9.8,50,50,False,False,,,,500.0,137.51396648044692,135.59863246094764,4.619339045287343,0.2500411111930136,2.9421722980710783,0.24241210410792013,5.028985982808005,1.4259186230146412,3.675189472645282,1.4001562055014571,68.14310051107326,18.741256079106908,18.48022248190087,0.6295521697154877,0.03407715314385211,0.4009774852567108,0.033037424750653736,0.6659912557080899,0.17732345248578094,0.46855755735585597,0.17414768848720358
21,5,4,4,"fly (4,5)",0,49,0.0,9.8,9.8,50,50,False,False,,,,500.0,169.34899328859058,167.31160739920588,3.5443648851878415,-0.2474030152601537,2.382155997056541,-0.21244896132239588,4.697940754278783,1.3312326008766064,3.981632185551734,1.3044025693284076,68.14310051107326,23.079930942226994,22.802263359346636,0.48304802523855017,-0.0337176170712306,0.32465499108096046,-0.028953861849730415,0.6401928619769849,0.1732573564734016,0.5425905551611843,0.16971530937809873
22,6,4,4,"fly (4,6)",0,49,0.0,9.8,9.8,50,50,False,False,,,,500.0,198.19417475728153,196.756828501743,3.698222904782825,-0.04779792996779574,2.238689081256946,-0.05099018040153851,4.52686715821555,1.1046671870271487,2.6196514508049122,1.0773948209099447,68.14310051107326,27.011131142389306,26.815240681668552,0.5040167502259331,-0.006514198292033691,0.3051024301542687,-0.0069492579763597295,0.5791725070753339,0.1411035242004492,0.3433285650163214,0.13763580250131122
23,7,4,4,"fly (4,7)",0,49,0.0,9.8,9.8,50,50,False,False,,,,500.0,463.0,385.0437760323146,15.097745005573117,-10.479594591244515,10.240239941671716,-10.26453853983893,96.87470224685214,16.129152982532595,84.30502154446812,15.809777806210347,68.14310051107326,63.100511073253834,52.47615346266639,2.0576143108106475,-1.4282241350929488,1.3956033992056882,-1.3989149628400588,13.145450592846084,2.059469752009811,11.366381828096388,2.01862693789294
24,8,4,4,"fly (4,8)",1,49,0.2,9.8,9.600000000000001,49,49,False,False,,,,500.0,586.2727272727273,563.2582453049138,1.1111111111108576,-11.933489304812822,0.3571428571429652,-11.734694208196222,118.24599834035143,13.471481448918757,94.74119958557532,13.243342164852601,68.14310051107326,79.90088276289298,76.764326447007,0.15142911224678798,-1.6263699222913555,0.04867364322220639,-1.599276893791648,16.062419394814583,1.7791728359346373,12.59071698340498,1.7491579910324633
25,9,4,4,"fly (4,9)",2,32,0.4,6.4,6.0,25,25,True,True,4.0,17.0,3.4,500.0,586.1304347826087,555.8690022057538,72.60839160839166,-11.138839714278935,62.6231546231547,-11.085364117356107,113.11520268830121,55.090700319130484,106.76207981085578,53.053232074511186,68.14310051107326,79.88149025998075,75.75727457659337,9.895521854635998,-1.5180701484536916,8.534671839612239,-1.510782162501688,13.960844234589414,6.657970670386136,13.290751133732705,6.413791451451501
30,10,4,4,"fly (4,10)",44,48,8.8,9.6,0.7999999999999989,5,5,False,False,,,,500.0,586.2142857142858,584.7186501035196,6.547619047619287,1.6678571428572249,5.680641821946323,1.0718495514148318,23.817930173008918,15.049422567286939,21.960991816006327,12.398892199641896,68.14310051107326,79.89291798491118,79.68908348940643,0.8923501257402965,0.22730591384766122,0.7741930932806084,0.14607830342961764,2.632394651503206,1.7066558707216122,2.4466568917558726,1.4083729395320896
